iter	Logloss
144	0.004951464521
145	0.004941057438
146	0.004931311489
147	0.004909021654
148	0.004878716566
149	0.004866479664
150	0.004842280936
151	0.004815724561
152	0.004780829554
153	0.004774741262
154	0.004763235479
155	0.004751138292
156	0.004733820198
157	0.004660578471
158	0.004653785108
159	0.004641640947
160	0.004624292131
161	0.004619050964
162	0.004600091699
163	0.004594743306
164	0.00457398209
165	0.004556821276
166	0.004544964681
167	0.004531414615
168	0.00449886736
169	0.004480903406
170	0.004461176663
171	0.004454324956
172	0.004423844968
173	0.004417371496
174	0.004372053059
175	0.004349929055
176	0.00428242783
177	0.00423594331
178	0.004225654406
179	0.004182213234
180	0.004173272396
181	0.004130154719
182	0.004098661932
183	0.004015764544
184	0.004004833712
185	0.00398771148
186	0.003917084617
187	0.003816760036
188	0.003788391316
189	0.003755081017
190	0.003712393853
191	0.003704964164
192	0.003684498465
193	0.003645396179
194	0.003624647387
195	0.003616539322
196	0.003575611699
197	0.003546718438
198	0.003532272559
199	0.003520581517
200	0.003474518753
201	0.003444895686
202	0.003440783674
203	0.003435873696
204	0.003396036978
205	0.003391115101
206	0.003386683755
207	0.003345031234
208	0.003318469149
209	0.003291077549
210	0.003291085179
211	0.003261664677
212	0.003261669887
213	0.003225441093
214	0.003215084044
215	0.003202294247
216	0.003185621373
217	0.00316872388
218	0.003129355993
219	0.00312240921
220	0.003101349537
221	0.003094431213
222	0.00308239044
223	0.00307699789
224	0.003056137863
225	0.003044147079
226	0.00303754417
227	0.003031825926
228	0.003016389768
229	0.003004700386
230	0.002976052978
231	0.002954087537
232	0.002939675313
233	0.002935764939
234	0.002913621701
235	0.00288379828
236	0.002864218599
237	0.002853895181
238	0.002834097699
239	0.00281509509
240	0.002810351388
241	0.002806895886
242	0.002794044861
243	0.002785456077
244	0.002759204828
245	0.002737030956
246	0.002718478541
247	0.002700821707
248	0.002687065236
249	0.002663737272
250	0.002632960104
251	0.002613656421
252	0.002601384123
253	0.002586730062
254	0.002571356431
255	0.002555278701
256	0.00253552441
257	0.002495033922
258	0.002462852561
259	0.002451435356
260	0.002451427065
261	0.0024389055
262	0.002438892514
263	0.002438895889
264	0.002410549748
265	0.002406649571
266	0.002406635557
267	0.002406635557
268	0.002391267641
269	0.002361987524
270	0.002338032401
271	0.002324260133
272	0.002281466053
273	0.002263680247
274	0.00224910119
275	0.002241952121
276	0.00224194405
277	0.002215757462
278	0.002200271888
279	0.002183809769
280	0.002165884984
281	0.002141359984
282	0.002141351033
283	0.002141333131
284	0.002126764377
285	0.002117022221
286	0.002117022368
287	0.002101276585
288	0.002090052452
289	0.002090040273
290	0.002084012926
291	0.002083197579
292	0.002056722135
293	0.002036569411
294	0.002010337317
295	0.002005970411
296	0.002005969677
297	0.002005969677
298	0.002005969677
299	0.001995629046
300	0.001986124073
301	0.001982596281
302	0.001973624395
303	0.001965892686
304	0.001961795243
305	0.001960011233
306	0.001954027743
307	0.001933282653
308	0.001928129014
309	0.001915712134
310	0.001899733253
311	0.001899733253
312	0.00189477952
313	0.001873309667
314	0.001873307465
315	0.001864198465
316	0.001858134803
317	0.001854756768
318	0.00185475442
319	0.001846844354
320	0.001846833201
321	0.001832804308
322	0.001832804308
323	0.001832787286
324	0.001824988415
325	0.001824984159
326	0.001820165575
327	0.001793560963
328	0.001782135709
329	0.001774746594
330	0.001770557716
331	0.001768957497
332	0.001764716421
333	0.001749072412
334	0.001737960939
335	0.001731156448
336	0.001731145736
337	0.00173113972
338	0.001731141627
339	0.001725836585
340	0.001720149241
341	0.001720140436
342	0.001720145426
343	0.00172014161
344	0.001710006791
345	0.00169703712
346	0.001697037707
347	0.00168955521
348	0.001684369349
349	0.001676208814
350	0.001667746306
351	0.00166773486
352	0.001667734714
353	0.001667734714
354	0.001657006583
355	0.001656992789
356	0.001643378704
357	0.00164338428
358	0.001643381345
359	0.001633259733
360	0.001633259733
361	0.001633242858
362	0.001625414167
363	0.001618843999
364	0.00161884033
365	0.00161884033
366	0.00161883989
367	0.001618835781
368	0.001602346476
369	0.001598267362
370	0.001598273525
371	0.001598280568
372	0.001585902656
373	0.001584778933
374	0.001584775852
375	0.001567842905
376	0.001567850242
377	0.001567836008
378	0.001563268688
379	0.001563269128
380	0.001563266634
381	0.001563266487
382	0.001563267514
383	0.001563267514
384	0.001563265607
385	0.001563246702
386	0.001563242447
387	0.001550725191
388	0.00153841149
389	0.001529482949
390	0.001518862994
391	0.001512735034
392	0.001512735034
393	0.001512737088
394	0.001506993739
395	0.001497492659
396	0.001497491191
397	0.001497487082
398	0.00149747593
399	0.001497472262
400	0.00149747505
401	0.00149745656
402	0.001497457441
403	0.001493414267
404	0.001493398125
405	0.001493394163
406	0.001493398125
407	0.001493393723
408	0.001491437372
409	0.001483546553
410	0.001475250699
411	0.001475250699
412	0.001475242654
413	0.001475241748
414	0.001475241307
415	0.001475215187
416	0.00147521372
417	0.001466961769
418	0.001466961036
419	0.001466952818
420	0.001451079655
421	0.001451071585
422	0.001451071144
423	0.001451068797
424	0.001451078628
425	0.001451078628
426	0.001449831911
427	0.001444620166
428	0.001444605786
429	0.001438503587
430	0.001437191276
431	0.001437191276
432	0.00142946043
433	0.001429454267
434	0.001429444876
435	0.001414591179
436	0.001414583108
437	0.001413485936
438	0.001403286971
439	0.001403293721
440	0.001403291227
441	0.001403275379
442	0.00140328345
443	0.001403282129
444	0.001396829125
445	0.001387888158
446	0.001381489981
447	0.001374647612
448	0.001361004706
449	0.001352040831
450	0.001343382007
451	0.001343385969
452	0.001342495524
453	0.001326261469
454	0.00132625692
455	0.001313341917
456	0.001313315357
457	0.001300810362
458	0.001300803172
459	0.001300800677
460	0.001300788645
461	0.001300794661
462	0.001300789232
463	0.001300794514
464	0.00130079246
465	0.00130078703
466	0.001300782628
467	0.001300787177
468	0.001300763552
469	0.001300753867
470	0.001300751225
471	0.001300743742
472	0.001300737578
473	0.001292750655
474	0.001291629989
475	0.0012798307
476	0.001279838184
477	0.001279827325
478	0.001270467388
479	0.001270468122
480	0.001270461959
481	0.001270461959
482	0.001270469443
483	0.001269624545
484	0.001269625279
485	0.001269622638
486	0.001269622931
487	0.001269622931
488	0.001269625426
489	0.001269614567
490	0.001269628239
491	0.001269618848
492	0.001269626038
493	0.001269626038
494	0.001269604174
495	0.00126960931
496	0.001269615032
497	0.001269607989
498	0.001269611511
499	0.001269613859
500	0.001269600358
501	0.001269607108
502	0.001269607108
503	0.001269608282
504	0.001269607549
505	0.001269601826
506	0.001269600652
507	0.001269600652
508	0.001269604467
509	0.001269606521
510	0.00126959801
511	0.001269604761
512	0.001269591407
513	0.001269601826
514	0.00126959082
515	0.00126959082
516	0.001269597277
517	0.00126958994
518	0.001269591114
519	0.001269589499
520	0.001269574092
521	0.001269575706
522	0.001269574385
523	0.001269574385
524	0.001269573358
525	0.001269573358
526	0.001269569836
527	0.001269568662
528	0.001269561912
529	0.001269563526
530	0.001269563086
531	0.001269561472
532	0.001269561472
533	0.00126955076
534	0.001269562646
535	0.001269562646
536	0.00126956514
537	0.001269555162
538	0.00126955707
539	0.001269551493
540	0.001269551493
541	0.001269551493
542	0.001269551493
543	0.001269548412
544	0.001269542249
545	0.001269563379
546	0.001269542542
547	0.00126955076
548	0.001269540781
549	0.001269539901
550	0.001269530216
551	0.001269535205
552	0.001269525227
553	0.001269533004
554	0.001269537113
555	0.00126953902
556	0.001269534178
557	0.001269523759
558	0.00126952552
559	0.001269514955
560	0.001269510846
561	0.001269507764
562	0.001269507764
563	0.001269491916
564	0.001269495438
565	0.001269494998
566	0.0012694994
567	0.0012694994
568	0.001269496612
569	0.001269504243
570	0.001269504243
571	0.001269493237
572	0.00126948634
573	0.001269489862
574	0.001269494704
575	0.001269489715
576	0.001269489862
577	0.001269494851
578	0.001269493824
579	0.00126949221
580	0.001269483112
581	0.00126948722
582	0.001269483845
583	0.001269484726
584	0.00126948634
585	0.00126948634
586	0.001269488248
587	0.001269490742
588	0.001269486193
589	0.001269486193
590	0.001269477682
591	0.001269479296
592	0.001269479296
593	0.001269482085
594	0.001269482085
595	0.001269476215
596	0.001269471226
597	0.001269471813
598	0.00126947328
599	0.00126947915
600	0.001269466823
601	0.001269472693
602	0.001269464476
603	0.001269464476
604	0.001269469611
605	0.00126946697
606	0.001269469611
607	0.001269465062
608	0.001269465062
609	0.001269459486
610	0.001269462128
611	0.001269461541
612	0.001269468438
613	0.001269456551
614	0.001269454057
615	0.001269458899
616	0.001269449801
617	0.001269449801
618	0.001269450535
619	0.001269452589
620	0.001269450829
621	0.001269439823
622	0.001269448921
623	0.00126944085
624	0.001269432046
625	0.001269437328
626	0.001269441584
627	0.001269440116
628	0.001269431605
629	0.001269444225
630	0.001269443785
631	0.00126942691
632	0.001269437182
633	0.001269426763
634	0.001269431459
635	0.001269431605
636	0.001269435274
637	0.001269431312
638	0.001269435567
639	0.001269431899
640	0.001269431899
641	0.001269427497
642	0.001269428671
643	0.001269427937
644	0.001269434687
645	0.001269426029
646	0.001269424122
647	0.001269420893
648	0.001269427937
649	0.001269430431
650	0.001269425149
651	0.001269425149
652	0.0012694206
653	0.001269424268
654	0.00126940842
655	0.001269420453
656	0.00126942192
657	0.001269394333
658	0.00126940167
659	0.001269393306
660	0.001269399469
661	0.001269384355
662	0.001269389931
663	0.001269393159
664	0.001269391398
665	0.001269389197
666	0.001269390224
667	0.0012693958
668	0.001269386849
669	0.001269390077
670	0.001269381126
671	0.001269386996
672	0.001269377458
673	0.001269383034
674	0.001269389637
675	0.001269382887
676	0.001269378338
677	0.001269382594
678	0.001269383474
679	0.001269379659
680	0.001269370561
681	0.001269368506
682	0.001269377751
683	0.001269377751
684	0.001269377898
685	0.001269372322
686	0.001269368947
687	0.00126936293
688	0.001269367039
689	0.001269371001
690	0.001269353539
691	0.001269354419
692	0.001269357794
693	0.001269348696
694	0.001269340332
695	0.001269345028
696	0.001269344734
697	0.001269337984
698	0.001269333435
699	0.001269338131
700	0.001269333582
701	0.001269335049
702	0.001269329326
703	0.001269339011
704	0.001269332261
705	0.001269333142
706	0.001269319935
707	0.00126932375
708	0.001269328446
709	0.001269337104
710	0.001269339011
711	0.001269325511
712	0.001269324631
713	0.001269321696
714	0.001269328593
715	0.001269325071
716	0.001269314799
717	0.001269308438
718	0.001269300954
719	0.001269309759
720	0.001269301835
721	0.001269305063
722	0.001269303009
723	0.001269297286
724	0.001269292884
725	0.001269295085
726	0.001269291269
727	0.001269296112
728	0.001269277476
729	0.00126927953
730	0.001269270872
731	0.001269273514
732	0.00126927322
733	0.001269268965
734	0.001269271606
735	0.001269267497
736	0.001269258253
737	0.001269264709
738	0.001269269379
739	0.001269265417
740	0.001269265417
741	0.001269259695
742	0.001269250597
743	0.001269255146
744	0.001269265858
745	0.001269249863
746	0.001269252651
747	0.001269234602
748	0.001269241645
749	0.00126923827
750	0.001269236363
751	0.001269249276
752	0.001269226237
753	0.001269229026
754	0.001269231373
755	0.001269230493
756	0.001269227852
757	0.00126922389
758	0.001269223449
759	0.001269221395
760	0.001269221395
761	0.001269222422
762	0.001269223303
763	0.001269219047
764	0.001269215379
765	0.001269218607
766	0.00126921259
767	0.00126921758
768	0.001269219341
769	0.001269211563
770	0.001269214498
771	0.001269199677
772	0.001269204373
773	0.001269200851
774	0.001269204079
775	0.001269206134
776	0.001269198063
777	0.001269194688
778	0.001269196449
779	0.001269196449
780	0.001269194688
781	0.00126918647
782	0.00126917972
783	0.001269179867
784	0.001269182068
785	0.001269188085
786	0.001269195128
787	0.001269170035
788	0.001269177079
789	0.001269181334
790	0.00126917209
791	0.001269176199
792	0.001269175465
793	0.001269174438
794	0.00126917209
795	0.001269173997
796	0.001269172702
797	0.001269163017
798	0.001269159495
799	0.001269163604
800	0.001269162283
801	0.001269163164
802	0.00126914805
803	0.001269159789
804	0.001269136163
805	0.001269132788
806	0.001269139245
807	0.001269132788
808	0.001269125892
809	0.00126912325
810	0.001269128533
811	0.001269126625
812	0.001269121343
813	0.001269120902
814	0.001269129267
815	0.001269123397
816	0.001269127506
817	0.001269125598
818	0.001269119435
819	0.001269117967
820	0.001269124571
821	0.001269108429
822	0.00126911606
823	0.001269120902
824	0.00126911063
825	0.001269109016
826	0.001269115913
827	0.001269124424
828	0.001269100212
829	0.001269110924
830	0.001269101239
831	0.001269100799
832	0.001269099625
833	0.001269101239
834	0.001269095809
835	0.001269094636
836	0.001269099478
837	0.001269079961
838	0.001269092728
839	0.001269098157
840	0.001269092875
841	0.001269083336
842	0.001269082456
843	0.001269081135
844	0.0012690895
845	0.00126908319
846	0.001269082309
847	0.001269084364
848	0.001269094929
849	0.001269091407
850	0.001269089353
851	0.001269094489
852	0.001269085831
853	0.001269094489
854	0.001269086125
855	0.001269080402
856	0.001269089206
857	0.001269084364
858	0.001269091407
859	0.001269086712
860	0.001269086125
861	0.001269079668
862	0.001269080402
863	0.001269072331
864	0.001269080842
865	0.001269077467
866	0.00126907057
867	0.001269073945
868	0.001269086125
869	0.001269073211
870	0.001269077907
871	0.001269081282
872	0.001269077614
873	0.001269082016
874	0.001269077907
875	0.001269069983
876	0.001269074532
877	0.001269072918
878	0.001269076146
879	0.001269063967
880	0.001269071157
881	0.001269051787
882	0.001269047825
883	0.001269053841
884	0.001269054428
885	0.001269037847
886	0.00126903606
887	0.001269049267
888	0.001269039142
889	0.0012690365
890	0.00126902931
891	0.001269037234
892	0.00126903606
893	0.001269027696
894	0.001269032098
895	0.001269031805
896	0.001269034299
897	0.001269032392
898	0.001269026815
899	0.001269029897
900	0.001269021093
901	0.001269018891
902	0.001269019038
903	0.001269018745
904	0.001269019625
905	0.001269024761
906	0.001269023147
907	0.001269022413
908	0.001269013755
909	0.001269019185
910	0.001269005831
911	0.001269014049
912	0.001269000549
913	0.001268999375
914	0.00126900231
915	0.001268998641
916	0.001269003924
917	0.001268996293
918	0.001268994532
919	0.001268995559
920	0.001268993505
921	0.00126898925
922	0.001268992918
923	0.00126899013
924	0.001268981326
925	0.001268984847
926	0.001268990717
927	0.001268982646
928	0.001268979124
929	0.001268988663
930	0.00126898294
931	0.00126899013
932	0.001268989983
933	0.001268975016
934	0.001268988076
935	0.001268975309
936	0.001268976336
937	0.001268979565
938	0.00126896445
939	0.001268986021
940	0.001268982206
941	0.001268986021
942	0.001268976043
943	0.001268973108
944	0.001268967679
945	0.001268974869
946	0.001268976336
947	0.001268949336
948	0.001268959046
949	0.00126893997
950	0.001268931752
951	0.001268930285
952	0.001268936888
953	0.001268930872
954	0.00126893322
955	0.001268924415
956	0.001268919719
957	0.00126892104
958	0.001268924855
959	0.00126892691
960	0.001268917959
961	0.001268916931
962	0.001268918252
963	0.001268918252
964	0.00126892647
965	0.001268906513
966	0.001268899322
967	0.001268916785
968	0.00126890123
969	0.001268911355
970	0.001268907833
971	0.001268905339
972	0.001268902404
973	0.001268902257
974	0.001268894186
975	0.001268900496
976	0.001268893012
977	0.001268899763
978	0.001268898442
979	0.001268900081
980	0.001268892598
981	0.001268891424
982	0.001268888489
983	0.00126889113
984	0.001268892304
985	0.00126888981
986	0.001268892744
987	0.001268880271
988	0.001268882326
989	0.001268885114
990	0.001268883353
991	0.001268886141
992	0.001268875869
993	0.001268884527
994	0.001268875135
995	0.00126887675
996	0.001268883059
997	0.00126888438
998	0.001268873375
999	0.001268873375
